kplbn,plbn,isbn,box_number
2001366,4,0,A23-02-28
2007251,15,0,B24-01-04
2007733,3,0,A22-01-39
139161,1,0,A22-02-40
2003606,2,0,A22-02-27
2004024,11,0,A23-01-25
2002924,2,0,B22-01-37
2003296,4,0,A23-01-10
157015,3,0,A21-02-08
2004010,3,0,A21-01-17
2001368,4,0,A24-01-22
2002070,6,0,A20-02-44
67494,3,0,A20-01-17
2006166,3,0,A22-01-11
2001670,10,0,B21-01-17
23048,1,0,B23-01-17
2004425,6,0,A22-01-27
47451,1,0,A20-02-35
183683,1,0,A25-01-31
2003310,5,0,A22-01-23
2004023,14,0,A22-01-08
2007424,5,0,A22-02-21
2005400,2,0,A21-01-32
47992,1,0,A21-01-24
125318,1,0,A21-01-01
2006172,2,0,A22-01-22
51107,3,0,A21-02-11
35430,1,0,A24-02-34
44041,1,0,B21-01-07
2008380,26,0,B22-01-32
99739,1,0,A25-02-05
2003859,11,0,B22-01-31
2001085,3,0,B21-01-10
2002653,2,0,A23-02-34
92842,1,0,A23-02-27
2010133,2,0,A22-02-20
2005406,2,0,A21-02-13
2006219,8,0,B23-01-18
152134,2,0,B22-01-26
44052,1,0,B25-01-35
69764,3,0,A24-02-21
2004617,11,0,B24-01-19
2001475,11,0,B23-01-16
2005709,11,0,B21-01-13
119607,1,0,A23-02-01
99734,1,0,A23-02-20
74810,1,0,A21-02-30
50946,1,0,A22-02-03
2701,1,0,A22-01-05
2797,1,0,박스넘버 미정
2007108,11,0,A21-01-06
2005419,4,0,A22-01-29
86093,3,0,A20-01-10
109743,3,0,A24-01-10
2004690,5,0,A22-01-38
179807,1,0,A23-02-07
69886,1,0,A20-01-26
2010743,2,0,A20-01-12
2005100,17,0,B24-01-21
179808,1,0,B21-01-02
2006030,13,0,B22-01-09
2003760,10,0,B24-01-20
2005967,10,0,B23-01-20
2006642,8,0,B26-01-10
2007986,12,0,B24-01-18
179818,1,0,A25-01-02
2007423,16,0,B24-01-07
2007364,13,0,B25-01-05
2007609,3,0,A25-01-36
2008195,18,0,B25-01-32
2005555,7,0,B24-01-26
2007251,16,0,B24-01-03
2006934,11,0,B22-01-20
2004405,38,0,B21-01-11
2000940,8,0,B21-01-12
2004923,13,0,B22-01-12
2001243,15,0,B23-01-08
2001485,6,0,B21-01-14
2002062,6,0,B21-01-16
2004214,2,0,B22-01-33
2003312,4,0,A24-01-23
3481,1,0,A24-02-02
3483,1,0,A24-02-03
50943,1,0,A22-01-34
2006168,7,0,A25-01-38
2007434,7,0,B24-01-14
2002909,2,0,B23-01-22
2002908,2,0,B25-01-01
2001022,22,0,B23-01-14
2004274,4,0,B22-01-14
10600,1,0,A25-02-18
2005382,23,0,B25-01-28
2002906,2,0,B25-01-33
2005794,12,0,A25-01-44
2001318,2,0,A23-02-31
2005583,3,0,A25-01-13
85868,1,0,A26-02-20
179995,1,0,A22-01-32
2005500,17,0,A25-01-47
2003307,13,0,A24-01-12
2005499,3,0,A25-03-17
3720,1,0,A25-03-25
181183,1,0,A20-02-26
2001022,23,0,B23-01-13
2001213,3,0,A22-02-11
2003487,3,0,A31-03-12
2005499,4,0,A25-01-30
54983,1,0,B24-01-24
2003308,4,0,A25-03-23
70040,1,0,B23-01-12
76530,1,0,B24-01-25
2001198,3,0,A24-01-11
65316,1,0,A20-02-29
2010322,4,0,A22-01-03
85130,1,0,A25-01-33
22349,1,0,A25-02-31
149079,1,0,B22-01-04
2002237,10,0,A26-02-28
145700,1,0,B25-01-13
157509,1,0,B25-01-25
2007637,16,0,B22-01-13
2003303,5,0,A25-01-27
2002770,10,0,A25-01-46
2734,2,0,A21-02-26
69811,3,0,A25-03-18
2006740,19,0,B22-01-10
2003886,17,0,B21-01-04
22346,1,0,박스넘버 미정
3484,1,0,A22-01-33
149429,1,0,A24-02-14
10636,1,0,A24-02-11
2004833,15,0,A33-03-04
100061,1,0,A24-01-03
9371,1,0,A22-02-02
2008086,2,0,A24-01-04
3506,1,0,A22-02-01
50942,1,0,A21-01-03
179806,1,0,A24-02-26
2008119,6,0,A21-01-04
3487,1,0,A25-02-06
2001329,2,0,A25-02-04
2004982,12,0,B22-01-08
181977,1,0,B25-01-27
2002985,9,0,A25-01-41
2001926,23,0,A25-01-39
96780,1,0,B24-01-16
2003788,11,0,B21-01-19
2003295,4,0,A23-02-35
2001424,11,0,B22-01-15
2002656,8,0,A21-01-11
2004688,4,0,A22-02-09
2002915,2,0,B21-01-22
2002925,2,0,B21-01-09
2002920,2,0,B24-01-02
2003307,14,0,A24-02-07
2003721,3,0,B23-01-11
2002767,20,0,A24-01-14
2003294,5,0,A23-02-24
2002076,12,0,B22-01-17
86805,1,0,A25-01-01
86579,1,0,A23-02-05
10542,1,0,박스넘버 미정
2001926,24,0,A25-01-42
2002769,3,0,A22-01-06
2004693,5,0,A25-01-24
2002250,2,0,A23-02-21
2007089,19,0,B22-01-21
2002647,2,0,A23-01-09
2002358,3,0,A23-01-22
2004689,4,0,A21-02-22
2007110,8,0,A23-01-34
2002911,2,0,B25-01-02
2002766,3,0,A23-01-33
2007678,2,0,A25-01-35
2002767,21,0,A24-01-16
2002770,11,0,A25-01-48
2006614,11,0,A26-02-31
2005382,24,0,B25-01-26
2002024,7,0,A25-01-40
22351,1,0,A24-01-24
2008706,3,0,B22-01-30
80474,1,0,B24-01-11
2001202,4,0,A24-02-23
2001451,5,0,A22-01-15
2006393,5,0,A24-01-07
2002409,4,0,A21-01-30
2003314,4,0,A23-01-30
2005401,2,0,A24-01-17
2006544,3,0,A24-02-16
2007378,5,0,A23-01-37
2006558,3,0,A23-01-38
132294,2,0,A24-02-08
2002655,2,0,A22-01-09
2002359,2,0,A22-02-17
2002639,2,0,A21-02-28
2005403,2,0,A22-02-28
35203,3,0,A21-01-31
2006565,4,0,A22-02-31
2002646,2,0,A24-01-15
2002910,3,0,B24-01-01
2002640,2,0,A22-02-36
66200,1,0,B23-01-01
111702,1,0,A25-02-27
2003893,4,0,B25-01-31
2004661,11,0,B25-01-29
2001344,11,0,B21-01-08
2003317,4,0,A24-01-13
83659,3,0,A22-02-10
2008482,2,0,A25-03-22
62451,1,0,A25-01-49
22340,1,0,A23-01-29
66189,1,0,B22-01-34
2003508,2,0,B25-01-03
2002773,7,0,A25-01-10
2007997,3,0,A24-02-33
2005412,2,0,A20-01-16
118639,1,0,A24-01-20
2006567,3,0,A22-01-20
2004979,18,0,A23-02-17
2002642,2,0,A22-01-14
28874,1,0,A24-02-24
2001540,3,0,B23-01-06
76530,2,0,B24-01-06
62482,1,0,A24-01-08
113813,1,0,A25-01-08
2004539,15,0,B27-01-05
2002905,2,0,B22-01-05
2004906,13,0,A25-01-50
2003313,4,0,A22-02-33
146867,2,0,A21-02-07
2004686,4,0,A23-02-30
2006560,3,0,A23-02-40
2005413,2,0,A24-02-20
2003966,4,0,A24-02-31
2002644,2,0,A22-01-40
2005500,18,0,A25-03-24
2002650,2,0,A21-02-19
2007360,4,0,A23-01-24
2004940,17,0,A21-01-21
2002076,13,0,B22-01-28
2005399,2,0,A25-01-28
2004680,3,0,A25-02-01
22354,1,0,A24-01-01
2003698,2,0,A22-01-30
50295,1,0,A23-02-13
107336,2,0,A21-01-10
146517,1,0,A23-02-33
2005572,4,0,A22-01-07
70362,1,0,A24-02-18
2002643,2,0,A24-02-15
2006170,8,0,A23-02-09
2002768,2,0,A24-01-21
100272,1,0,A28-01-34
2005671,2,0,A22-01-37
93424,1,0,A21-02-36
2002767,22,0,A24-01-18
2005494,7,0,A27-01-37
2006157,3,0,A25-01-19
121569,1,0,A20-02-13
149257,1,0,A21-02-23
123783,1,0,A21-02-25
56068,1,0,A21-01-09
3486,1,0,A24-02-01
2002379,10,0,A24-02-19
181366,1,0,박스넘버 미정
2000035,4,0,A20-01-33
2005094,5,0,A22-01-25
41328,1,0,A20-02-34
107510,1,0,A23-02-11
2005496,3,0,A25-01-20
185017,1,0,A21-02-35
33847,1,0,A21-01-18
66230,1,0,B24-01-23
2006154,11,0,B21-01-20
48600,1,0,A23-01-28
2001317,3,0,A26-01-14
2004710,3,0,A25-02-30
27753,1,0,A21-01-26
2001321,3,0,A21-02-09
2005327,16,0,A25-01-32
90008,1,0,A22-02-18
2006469,3,0,A22-01-12
111689,1,0,A24-01-05
111718,1,0,A23-01-05
103596,1,0,A23-01-35
2002921,2,0,B22-01-36
2008745,3,0,A20-01-11
2002635,5,0,A21-01-15
2001372,4,0,A24-02-25
2002637,2,0,A21-01-13
163891,1,0,A20-01-41
2002922,2,0,B22-01-06
2002916,6,0,B21-01-24
2005972,3,0,A23-02-26
2001661,10,0,B23-01-24
126671,2,0,A23-02-10
2005268,7,0,B23-01-09
119126,1,0,A24-01-19
179810,1,0,A22-01-04
55130,1,0,A21-02-02
2008400,17,0,A23-01-12
2002057,15,0,A26-02-33
2002313,18,0,B25-01-11
2001022,24,0,B23-01-10
2007089,20,0,B22-01-27
2001092,20,0,B25-01-23
2001398,15,0,B24-01-17
2001653,10,0,B22-01-16
2001082,4,0,B22-01-11
2003315,4,0,A25-01-22
164518,1,0,B22-01-07
2001940,10,0,A21-02-27
2002989,13,0,A25-03-30
2005408,2,0,A21-02-15
2004979,19,0,A23-02-14
55007,1,0,A20-01-18
38486,1,0,A24-02-28
2005402,3,0,A21-01-16
2005500,19,0,A25-02-20
2003181,4,0,A23-01-36
86101,1,0,A21-02-01
2002473,4,0,A23-01-32
23875,1,0,A24-01-02
164127,1,0,B21-01-01
109723,1,0,B25-01-34
2002067,2,0,B21-01-15
2001495,11,0,B21-01-21
146473,1,0,A21-02-03
2007591,3,0,A25-02-33
2006673,2,0,A21-02-24
39559,1,0,A23-01-31
2003302,4,0,A21-01-12
2000848,4,0,A25-01-06
118702,1,0,A25-03-28
2003083,3,0,A21-02-17
2006575,3,0,A25-02-37
146654,1,0,A23-02-43
2003747,2,0,A25-01-12
2008698,5,0,A24-01-34
2002914,2,0,B22-01-02
2008478,9,0,A23-01-15
142105,1,0,A24-02-32
102146,1,0,A21-01-28
149875,1,0,A23-01-07
162459,1,0,A22-01-13
18671,1,0,A20-01-37
81704,2,0,A22-01-21
152172,1,0,A22-02-34
56071,1,0,A21-01-25
2005448,2,0,A23-02-38
2001774,4,0,A25-03-34
2004525,2,0,A22-02-16
2008488,2,0,A25-02-40
106751,3,0,A23-01-11
132282,1,0,A25-03-29
12583,1,0,A25-01-37
80748,1,0,A25-03-26
39644,3,0,A25-03-31
25501,3,0,A24-01-06
2008478,10,0,A23-02-37
4906,1,0,A23-01-06
146645,2,0,A22-02-32
2008485,2,0,A24-01-33
81334,1,0,A25-02-24
2003753,2,0,A25-01-21
126667,1,0,A24-01-30
2006923,9,0,B23-01-23
2001195,3,0,A25-01-45
2003215,4,0,A25-02-38
2004526,2,0,A22-01-10
2001811,2,0,A25-03-32
2000121,2,0,A25-02-25
2003293,4,0,A24-01-31
2008489,2,0,A25-01-05
51584,1,0,A24-02-29
2001196,3,0,A25-02-26
2005448,3,0,A23-01-16
2001211,2,0,A23-02-41
2001849,3,0,A24-02-17
141712,1,0,A25-03-20
146511,1,0,A21-01-07
2001211,3,0,A23-02-42
2000632,6,0,A25-03-27
200481,1,0,A22-01-19
2001201,3,0,A23-01-13
2004490,3,0,A21-01-08
2001217,4,0,A24-01-35
2001195,4,0,A25-01-14
2002101,2,0,A21-01-23
2003072,2,0,A21-01-29
2001668,6,0,A21-01-20
2000508,4,0,A25-03-04
11204,1,0,A25-01-03
137967,1,0,A25-02-34
2010307,2,0,A25-01-51
2004880,6,0,A24-02-27
2007146,6,0,B22-01-01
57625,1,0,A24-02-30
20896,1,0,A24-01-32
135995,2,0,A25-02-23
2000470,17,0,A25-02-14
2000735,8,0,A29-02-09
2000047,6,0,A25-02-29
2002427,11,0,A23-01-03
2000051,6,0,A24-03-13
2000092,6,0,A20-02-36
2003014,6,0,A24-03-11
2000175,9,0,A25-02-28
2000160,6,0,A24-03-12
2001893,4,0,A22-02-24
54150,1,0,A26-01-01
2006089,13,0,A30-01-15
2005393,14,0,B28-01-08
103860,1,0,B27-01-22
4399,1,0,B25-01-10
76199,1,0,B27-01-18
2003764,10,0,B27-01-14
2007210,40,0,B29-01-07
2005490,6,0,B30-01-03
2010738,2,0,B30-01-30
95052,1,0,B28-01-25
64268,1,0,B28-01-27
2007594,2,0,B28-01-07
79716,2,0,B26-01-06
181373,1,0,B28-01-13
26202,1,0,B26-01-09
46406,1,0,B29-01-26
2009806,2,0,B26-01-18
2008410,7,0,B28-01-21
2008829,2,0,B29-01-04
59841,1,0,A27-01-13
38965,3,0,A30-01-32
2004912,14,0,A30-02-40
24774,1,0,A29-04-23
2004154,13,0,A28-01-39
28731,1,0,A30-01-26
75252,1,0,A26-01-10
2005957,22,0,A28-01-27
61591,1,0,A26-01-13
2004196,2,0,A26-02-19
14834,1,0,A29-01-21
90385,3,0,A27-02-28
56651,1,0,A26-02-27
2008886,4,0,A29-01-20
180041,1,0,A28-01-38
84564,1,0,A26-01-19
49257,1,0,A28-01-37
2004704,4,0,A25-01-04
181374,1,0,A26-02-01
2004424,17,0,박스넘버 미정
2006373,14,0,B29-01-20
2003770,26,0,B27-01-08
146916,1,0,A24-02-09
2007241,3,0,A27-01-32
2006089,14,0,B30-01-10
2002279,24,0,B29-01-02
2001775,3,0,A25-03-21
2008738,4,0,A29-01-28
2004527,2,0,A22-02-12
74072,1,0,A30-01-48
74668,1,0,A27-01-34
2006861,20,0,A28-01-40
2001487,4,0,A27-01-10
2004165,3,0,A27-02-21
2004897,7,0,A24-01-29
2002421,2,0,A28-02-21
77851,1,0,A26-02-32
2008798,2,0,B27-01-01
2008763,7,0,A26-01-03
181329,1,0,A26-02-08
149254,1,0,A28-01-25
21548,1,0,A27-03-19
2005665,6,0,A26-02-29
2003304,17,0,A27-02-27
2002771,3,0,A26-02-10
2001740,4,0,A25-01-09
2007371,8,0,A27-01-08
2004935,8,0,A29-04-24
2008156,9,0,A30-02-01
86200,2,0,A26-03-03
61511,1,0,A28-01-35
3485,1,0,A26-01-02
9099,1,0,B28-01-02
9368,1,0,A30-01-05
179918,1,0,B26-01-02
2000960,6,0,B28-01-28
2001345,6,0,B28-01-24
2005919,13,0,B26-01-17
2004456,16,0,B28-01-17
2008036,10,0,B30-01-09
2006373,15,0,B29-01-09
2001178,14,0,B30-01-29
2004309,11,0,박스넘버 미정
2004844,13,0,B30-01-15
103865,1,0,B29-01-06
2008038,37,0,B30-01-27
2007210,41,0,B29-01-21
2004168,32,0,박스넘버 미정
2004853,12,0,B23-01-21
2004347,2,0,A27-03-13
2004620,5,0,A26-02-24
66210,1,0,B28-01-05
2002649,2,0,A28-03-15
102223,1,0,B26-01-11
2002419,4,0,A26-03-02
146773,1,0,A26-01-35
2006153,5,0,A26-01-09
2001319,2,0,A25-01-26
2005206,11,0,B29-01-17
84577,1,0,B27-01-07
129355,1,0,B28-01-03
37712,1,0,B27-01-03
93545,1,0,B27-01-09
66180,1,0,B29-01-01
163903,1,0,B27-01-02
2001930,35,0,B30-01-08
41139,3,0,A30-02-38
2006614,12,0,A26-01-17
2003694,16,0,B27-01-15
2001207,6,0,A27-01-16
2006778,3,0,A30-01-46
2007919,3,0,A29-01-29
39641,1,0,A28-01-07
2001204,4,0,A27-01-26
2001205,3,0,A27-01-38
2001119,2,0,B26-01-16
2005592,11,0,B27-01-13
2007478,19,0,B30-01-05
2001131,11,0,A30-02-42
94592,1,0,A29-01-22
2005497,5,0,A27-02-30
2004246,4,0,A28-01-19
2004204,3,0,A27-01-33
2005816,5,0,A30-02-39
2001410,4,0,A26-02-34
119271,2,0,A30-01-47
105147,1,0,B29-01-23
2006037,2,0,B26-01-08
2003525,19,0,B26-01-15
2007103,4,0,A25-01-11
2004539,16,0,B27-01-06
2003757,9,0,B27-01-16
2000942,6,0,B26-01-13
2002316,32,0,B28-01-10
2008510,17,0,B27-01-17
2003525,20,0,B26-01-12
2009651,2,0,B26-01-07
2001315,2,0,A30-01-34
2001322,2,0,A26-03-19
2001324,3,0,A26-02-17
2001316,3,0,A26-02-21
2001313,3,0,A27-01-24
2001323,3,0,A27-02-29
2003319,22,0,A27-01-21
2003318,4,0,A28-01-48
2003306,5,0,A27-01-17
2003300,20,0,A26-02-16
2003305,5,0,A26-04-23
2003298,4,0,A29-03-24
2003309,5,0,A25-01-23
2003316,4,0,A26-02-12
2003292,4,0,A27-01-25
2003301,4,0,A25-01-25
2003299,4,0,A26-02-09
2003297,4,0,A28-01-36
2003300,21,0,A26-02-04
2001320,2,0,A25-03-16
2004699,4,0,A27-03-28
2004685,4,0,A28-03-31
2004692,3,0,A28-01-23
2004705,4,0,A30-01-23
2004700,4,0,A27-01-15
2004698,4,0,A27-01-27
2004708,4,0,A28-03-16
151799,1,0,A30-01-35
2004706,4,0,A26-01-16
137962,1,0,A26-01-20
159150,1,0,A26-01-12
141890,1,0,A28-01-41
2002772,2,0,A27-01-12
2001802,2,0,A30-01-29
2008793,2,0,A27-01-06
2002419,5,0,A26-01-05
2003319,23,0,A27-03-09
111692,1,0,A26-03-12
2005437,5,0,A30-01-20
2004695,4,0,A27-03-26
2002265,4,0,A28-02-25
2006082,4,0,A28-01-32
2006861,21,0,A28-01-30
2005293,5,0,A28-01-09
2005498,8,0,A26-01-15
2010258,2,0,B25-01-18
2002064,6,0,B29-01-24
2002215,2,0,B29-01-03
106915,1,0,B29-01-11
4393,1,0,B30-01-13
22343,1,0,A29-01-33
22341,1,0,A26-03-01
2004651,3,0,A30-01-04
2004653,3,0,A28-01-01
2004646,3,0,A30-01-01
2004655,3,0,A28-01-42
22345,1,0,B28-01-01
2004714,3,0,A30-01-36
2004649,3,0,A28-03-01
2004654,3,0,A30-01-37
42633,1,0,A26-01-31
2004681,3,0,A26-04-01
2004662,3,0,박스넘버 미정
2004659,3,0,A30-01-03
2004656,3,0,A34-03-01
22358,1,0,A29-01-31
29979,1,0,A29-01-02
2004668,3,0,A29-01-34
30527,1,0,A29-01-32
22350,1,0,박스넘버 미정
22348,1,0,A29-01-03
22347,1,0,박스넘버 미정
29975,1,0,A30-01-02
22357,1,0,A28-01-02
22352,1,0,A29-01-01
111712,1,0,A27-02-25
2004927,26,0,A26-01-23
2004265,20,0,A26-02-30
2004927,27,0,A26-01-26
2004928,13,0,A29-02-26
2004927,28,0,A26-01-18
2004983,15,0,A27-01-23
2004964,16,0,A30-02-37
2008708,11,0,A26-04-20
2004265,21,0,A26-02-26
2004970,16,0,A27-01-30
2004983,16,0,A27-01-36
2004943,10,0,A28-01-22
2004970,17,0,A27-02-31
2004940,18,0,A21-02-29
2004928,14,0,A29-02-18
85300,1,0,A27-01-29
2004947,12,0,A28-01-21
2004975,4,0,A30-01-44
2004954,4,0,A27-01-31
2004917,16,0,A30-01-45
2008708,12,0,A26-01-11
2004963,4,0,A25-02-21
2004906,14,0,A25-01-43
2004912,15,0,A30-01-21
2004972,8,0,A28-03-26
2004905,2,0,A30-02-34
2004983,17,0,A27-01-28
2004969,9,0,A28-01-08
2005850,3,0,A30-02-36
2004265,22,0,A26-02-25
2008106,2,0,B30-01-04
2003507,16,0,B29-01-08
2002446,12,0,B30-01-22
85148,1,0,B28-01-29
181019,1,0,A25-01-15
2001941,4,0,A23-01-04
63416,1,0,B21-01-23
2002923,2,0,B26-01-01
2002919,2,0,B25-01-04
2003694,17,0,B27-01-20
2001258,18,0,B28-01-11
2001258,19,0,B28-01-14
2003148,10,0,B28-01-16
162195,1,0,B26-01-04
183346,2,0,B25-01-17
2002316,33,0,B28-01-12
2001244,5,0,B29-01-16
2003618,10,0,박스넘버 미정
2001077,13,0,B30-01-14
2003025,16,0,B30-01-07
2003148,11,0,B28-01-18
2001930,36,0,B30-01-06
2007210,42,0,B29-01-22
2002446,13,0,B30-01-17
22843,2,0,B30-01-28
2006654,19,0,B30-01-20
2006654,20,0,B30-01-19
2004836,15,0,B29-01-05
2004836,16,0,B29-01-10
2004836,17,0,B29-01-19
2004797,13,0,B28-01-23
2003507,17,0,B29-01-14
2004844,14,0,B30-01-25
2008751,9,0,박스넘버 미정
2003025,17,0,박스넘버 미정
2005767,13,0,B29-01-18
2004305,9,0,박스넘버 미정
85090,1,0,B30-01-16
85091,1,0,B29-01-12
2002904,2,0,B26-01-05
2006654,21,0,B30-01-21
2004341,2,0,A23-02-18
2002321,11,0,B29-01-25
2005862,9,0,B30-01-02
11254,1,0,B27-01-04
2006614,13,0,A26-02-38
87998,1,0,A27-01-20
2005957,23,0,A28-01-31
2003623,7,0,B27-01-10
2001203,3,0,A26-04-19
146484,1,0,A26-01-07
2001275,19,0,B28-01-15
2003561,8,0,B30-01-01
2007257,11,0,B29-01-15
2003529,3,0,B27-01-11
2004629,2,0,A27-03-29
126704,1,0,A26-01-22
136389,1,0,A28-01-29
2008479,2,0,A29-02-17
57157,1,0,A27-01-22
2002899,16,0,A26-02-36
2008483,2,0,A29-03-25
2002900,11,0,A29-01-27
2003515,13,0,A29-04-16
2005905,2,0,A27-02-22
2001218,3,0,A30-01-27
2002999,2,0,A30-01-24
2003514,12,0,A28-01-47
2001208,7,0,A26-03-30
2000764,2,0,A29-04-17
2003513,5,0,A26-01-08
2006841,4,0,A29-04-25
2003754,2,0,A26-04-24
2007873,2,0,A30-01-31
85741,3,0,A26-02-37
2004245,4,0,A28-02-24
2004375,2,0,A27-01-18
79933,1,0,A26-02-15
2000557,8,0,A27-01-19
2008487,2,0,A25-02-22
2007902,8,0,A26-01-34
2003899,2,0,A28-01-20
2007477,4,0,A27-03-21
2000787,3,0,A28-03-30
2001079,5,0,A26-02-22
2003550,4,0,A28-02-26
2001197,3,0,A29-04-22
2004567,11,0,A30-01-39
116624,1,0,A27-03-20
139142,1,0,A41-01-09
2001812,2,0,A26-03-27
2006452,2,0,A26-02-14
2003981,12,0,B30-01-18
2005941,8,0,A27-01-07
2007119,12,0,B28-01-20
2003631,16,0,B30-01-11
118701,1,0,A26-03-20
2001087,2,0,A26-01-27
2004630,2,0,A26-03-29
52131,1,0,A30-01-19
37174,1,0,A27-03-10
2006101,4,0,A26-02-13
2005590,9,0,A28-01-33
180930,1,0,A27-02-24
60831,1,0,A26-04-21
2008490,2,0,A28-01-49
2008491,2,0,A26-03-28
2004631,2,0,A29-03-27
2006578,9,0,A28-01-04
44494,3,0,A29-04-27
2008484,2,0,A26-02-35
2004628,2,0,A27-03-25
2006143,2,0,A28-01-03
2008017,4,0,A28-01-26
2005145,8,0,B26-01-14
30560,1,0,A26-01-24
2001210,3,0,A26-03-25
104548,1,0,A29-04-18
2001219,10,0,B28-01-04
2001216,3,0,A29-02-27
184226,1,0,A28-03-03
2008492,3,0,A26-02-23
2000411,4,0,A30-02-09
37380,1,0,A26-01-25
2003045,3,0,A30-01-43
2003913,2,0,A28-01-28
2001810,2,0,박스넘버 미정
2001408,8,0,A28-02-18
43137,1,0,A25-03-14
2000038,9,0,A26-01-28
2007169,5,0,A28-01-24
2000182,13,0,A29-02-02
2006708,3,0,A27-03-22
2007374,14,0,A30-02-33
2000017,19,0,A26-03-06
2003015,10,0,A26-03-13
2000554,13,0,A26-03-05
2000062,16,0,A30-02-25
2000026,10,0,A29-02-13
2000202,16,0,A27-02-02
2000340,14,0,A26-03-04
2000618,10,0,A33-03-18
2000427,14,0,A28-03-14
2000249,13,0,A30-02-21
2000656,14,0,A30-02-12
2000113,16,0,A29-04-08
2000197,6,0,A29-02-14
2005906,8,0,A29-02-16
2005813,4,0,A25-02-17
2004481,6,0,A29-02-19
2006681,11,0,A27-02-04
2006135,8,0,A37-03-22
2000346,13,0,A29-02-12
2000674,11,0,A28-02-16
2000061,17,0,A29-02-11
2002283,7,0,A27-02-03
2000018,11,0,A26-04-17
2001819,3,0,A27-01-14
2002499,9,0,A27-01-35
2002262,6,0,A27-03-08
2000266,13,0,A31-02-11
2006057,7,0,A26-04-11
2007953,17,0,A34-02-01
2000139,7,0,A31-02-19
2001507,9,0,A29-02-08
2005240,7,0,A32-01-04
2007614,10,0,A29-02-10
2001769,4,0,A28-02-17
2003237,12,0,B31-01-14
2008667,12,0,A31-03-11
2001624,19,0,B34-01-05
16578,1,0,A33-01-25
2004014,17,0,B32-01-15
2001569,3,0,B31-01-03
2001584,3,0,B34-01-07
2007354,10,0,A31-01-20
2007654,5,0,B35-01-12
60792,1,0,B32-01-03
2002310,14,0,B32-01-09
24790,1,0,A31-01-25
2004448,12,0,B35-01-14
78034,1,0,B30-01-12
2008191,5,0,B34-01-27
86396,1,0,A32-03-01
2002372,11,0,B34-01-18
2003066,35,0,B31-01-25
2000857,2,0,A34-02-27
107852,1,0,B34-01-08
2009991,2,0,A31-02-24
65449,3,0,A31-03-22
2000871,2,0,A33-01-30
2004709,4,0,A31-03-41
2001550,3,0,B32-01-01
2001551,3,0,B32-01-02
129596,1,0,A31-03-16
2007933,7,0,A32-01-01
26119,1,0,A32-01-24
2002422,2,0,A32-03-03
2001571,3,0,B33-01-02
2004701,4,0,A34-02-30
2004579,2,0,A31-03-42
2004961,8,0,A31-04-24
2004707,4,0,A31-04-25
132902,1,0,A32-04-26
2005981,5,0,A32-03-27
134424,1,0,B32-01-08
2007667,10,0,B31-01-07
2001574,3,0,B35-01-20
22089,1,0,A33-01-43
121567,1,0,A31-04-26
2004962,7,0,A32-01-27
2004937,10,0,A32-03-28
2008371,4,0,A33-01-41
2004980,9,0,박스넘버 미정
2009090,2,0,A33-01-40
2004914,3,0,A34-02-31
2001179,6,0,A32-03-25
125834,1,0,A31-03-25
19758,1,0,A33-01-33
163973,1,0,A32-03-38
2002941,13,0,B33-01-06
149048,1,0,B31-01-16
111753,1,0,B31-01-11
2004711,4,0,A31-03-30
22356,1,0,A31-03-06
2004676,3,0,A32-04-01
22359,1,0,A32-04-02
2004712,3,0,A31-03-01
2004657,3,0,A31-04-01
2004645,3,0,A31-03-03
2004650,3,0,A34-03-02
2004671,3,0,A35-03-01
2004658,3,0,A31-03-05
2004665,3,0,A34-03-04
22355,1,0,A31-03-04
2007057,5,0,A34-02-25
2002873,8,0,A31-03-36
2001754,8,0,B31-01-21
2003736,8,0,B34-01-01
2002721,2,0,B33-01-01
2002719,15,0,A35-04-34
2004389,19,0,A34-01-04
2003860,7,0,B31-01-28
2000966,2,0,B31-01-31
2006590,2,0,B31-01-01
14735,1,0,B32-01-17
2007494,15,0,B31-01-38
2007993,24,0,B35-01-09
2008152,2,0,B33-01-14
2001798,2,0,B34-01-15
2005190,2,0,B31-01-35
2004612,15,0,B33-01-07
2007734,23,0,B34-01-24
2007823,6,0,B35-01-11
2003509,14,0,B31-01-23
2005063,10,0,B34-01-20
2005258,29,0,B32-01-18
2003497,36,0,B31-01-26
2005187,21,0,B31-01-20
2006402,14,0,B34-01-22
2007445,20,0,B34-01-29
2004443,7,0,B35-01-15
2004431,21,0,B34-01-23
2006906,14,0,B33-01-09
2001462,5,0,B34-01-25
2007645,24,0,B31-01-30
85095,1,0,B31-01-34
2008757,7,0,B31-01-19
2004583,6,0,A32-03-36
2004238,13,0,B35-01-23
29022,1,0,B31-01-05
2003839,5,0,A32-03-02
86127,1,0,A34-01-05
72694,1,0,A33-01-03
2008676,2,0,A35-01-37
76805,1,0,A33-01-02
2001186,3,0,A35-01-01
76804,2,0,A33-01-01
2003945,2,0,A34-01-03
8970,1,0,A31-04-02
2007649,7,0,A35-02-34
66912,2,0,A33-01-39
68769,1,0,A34-02-28
66916,1,0,A32-03-30
66914,1,0,A33-01-38
66917,1,0,A33-01-36
76408,1,0,B31-01-04
66915,1,0,A32-03-31
2004691,4,0,A35-03-30
66906,1,0,A33-01-37
2007669,8,0,A32-03-19
2002584,6,0,A33-03-41
2004428,13,0,A33-03-24
48477,1,0,B31-01-32
63292,1,0,A32-03-37
2010302,3,0,A31-03-24
